,State,Gender,Education,Year,Population
11847,Lakshadweep,Female,Non-Technical Diploma Or Certificate Not Equal To Degree,2003,3.0
11848,Lakshadweep,Female,Non-Technical Diploma Or Certificate Not Equal To Degree,2004,3.0
11849,Lakshadweep,Female,Non-Technical Diploma Or Certificate Not Equal To Degree,2005,3.0
11850,Lakshadweep,Female,Non-Technical Diploma Or Certificate Not Equal To Degree,2006,3.0
11851,Lakshadweep,Female,Non-Technical Diploma Or Certificate Not Equal To Degree,2007,3.0
11852,Lakshadweep,Female,Non-Technical Diploma Or Certificate Not Equal To Degree,2008,3.0
11853,Lakshadweep,Female,Non-Technical Diploma Or Certificate Not Equal To Degree,2009,3.0
11854,Lakshadweep,Female,Non-Technical Diploma Or Certificate Not Equal To Degree,2010,3.0
11855,Lakshadweep,Female,Non-Technical Diploma Or Certificate Not Equal To Degree,2012,1.0
11856,Lakshadweep,Female,Non-Technical Diploma Or Certificate Not Equal To Degree,2013,1.0
11857,Lakshadweep,Female,Non-Technical Diploma Or Certificate Not Equal To Degree,2014,1.0
11858,Lakshadweep,Female,Primary,2001,2221.0
11859,Lakshadweep,Female,Primary,2011,2188.0
11860,Lakshadweep,Female,Primary,2002,2218.0
11861,Lakshadweep,Female,Primary,2003,2215.0
11862,Lakshadweep,Female,Primary,2004,2212.0
11863,Lakshadweep,Female,Primary,2005,2209.0
11864,Lakshadweep,Female,Primary,2006,2206.0
11865,Lakshadweep,Female,Primary,2007,2203.0
11866,Lakshadweep,Female,Primary,2008,2200.0
11867,Lakshadweep,Female,Primary,2009,2197.0
11868,Lakshadweep,Female,Primary,2010,2194.0
11869,Lakshadweep,Female,Primary,2012,2185.0
11870,Lakshadweep,Female,Primary,2013,2182.0
11871,Lakshadweep,Female,Primary,2014,2179.0
11872,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2001,3.0
11873,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2011,18.0
11874,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2002,5.0
11875,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2003,7.0
11876,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2004,9.0
11877,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2005,11.0
11878,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2006,13.0
11879,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2007,15.0
11880,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2008,17.0
11881,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2009,19.0
11882,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2010,21.0
11883,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2012,20.0
11884,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2013,22.0
11885,Lakshadweep,Female,Technical Diploma Or Certificate Not Equal To Degree,2014,24.0
11886,Lakshadweep,Female,Unclassified,2001,0.0
11887,Lakshadweep,Female,Unclassified,2011,9.0
11888,Lakshadweep,Female,Unclassified,2002,1.0
11889,Lakshadweep,Female,Unclassified,2003,2.0
11890,Lakshadweep,Female,Unclassified,2004,3.0
11891,Lakshadweep,Female,Unclassified,2005,4.0
11892,Lakshadweep,Female,Unclassified,2006,5.0
11893,Lakshadweep,Female,Unclassified,2007,6.0
11894,Lakshadweep,Female,Unclassified,2008,7.0
11895,Lakshadweep,Female,Unclassified,2009,8.0
11896,Lakshadweep,Female,Unclassified,2010,9.0
11897,Lakshadweep,Female,Unclassified,2012,10.0
11898,Lakshadweep,Female,Unclassified,2013,11.0
11899,Lakshadweep,Female,Unclassified,2014,12.0
11900,Lakshadweep,Female,Illiterate,2001,1332.0
11901,Lakshadweep,Female,Illiterate,2011,1167.0
11902,Lakshadweep,Female,Illiterate,2002,1316.0
11903,Lakshadweep,Female,Illiterate,2003,1300.0
11904,Lakshadweep,Female,Illiterate,2004,1284.0
11905,Lakshadweep,Female,Illiterate,2005,1268.0
11906,Lakshadweep,Female,Illiterate,2006,1252.0
11907,Lakshadweep,Female,Illiterate,2007,1236.0
11908,Lakshadweep,Female,Illiterate,2008,1220.0
11909,Lakshadweep,Female,Illiterate,2009,1204.0
11910,Lakshadweep,Female,Illiterate,2010,1188.0
11911,Lakshadweep,Female,Illiterate,2012,1151.0
11912,Lakshadweep,Female,Illiterate,2013,1135.0
11913,Lakshadweep,Female,Illiterate,2014,1119.0
11914,Lakshadweep,Female,Literate,2001,6482.0
11915,Lakshadweep,Female,Literate,2011,7189.0
11916,Lakshadweep,Female,Literate,2002,6553.0
11917,Lakshadweep,Female,Literate,2003,6624.0
11918,Lakshadweep,Female,Literate,2004,6695.0
11919,Lakshadweep,Female,Literate,2005,6766.0
11920,Lakshadweep,Female,Literate,2006,6837.0
11921,Lakshadweep,Female,Literate,2007,6908.0
11922,Lakshadweep,Female,Literate,2008,6979.0
11923,Lakshadweep,Female,Literate,2009,7050.0
11924,Lakshadweep,Female,Literate,2010,7121.0
11925,Lakshadweep,Female,Literate,2012,7260.0
11926,Lakshadweep,Female,Literate,2013,7331.0
11927,Lakshadweep,Female,Literate,2014,7402.0
11928,Lakshadweep,Female,Population Attending Educational Institutions,2001,7814.0
11929,Lakshadweep,Female,Population Attending Educational Institutions,2011,8356.0
11930,Lakshadweep,Female,Population Attending Educational Institutions,2002,7869.0
11931,Lakshadweep,Female,Population Attending Educational Institutions,2003,7924.0
11932,Lakshadweep,Female,Population Attending Educational Institutions,2004,7979.0
11933,Lakshadweep,Female,Population Attending Educational Institutions,2005,8034.0
11934,Lakshadweep,Female,Population Attending Educational Institutions,2006,8089.0
11935,Lakshadweep,Female,Population Attending Educational Institutions,2007,8144.0
11936,Lakshadweep,Female,Population Attending Educational Institutions,2008,8199.0
11937,Lakshadweep,Female,Population Attending Educational Institutions,2009,8254.0
11938,Lakshadweep,Female,Population Attending Educational Institutions,2010,8309.0
11939,Lakshadweep,Female,Population Attending Educational Institutions,2012,8411.0
11940,Lakshadweep,Female,Population Attending Educational Institutions,2013,8466.0
11941,Lakshadweep,Female,Population Attending Educational Institutions,2014,8521.0
11942,Lakshadweep,Female,Total Population,2001,29519.0
11943,Lakshadweep,Female,Total Population,2011,31350.0
11944,Lakshadweep,Female,Total Population,2002,29703.0
11945,Lakshadweep,Female,Total Population,2003,29887.0
11946,Lakshadweep,Female,Total Population,2004,30071.0
11947,Lakshadweep,Female,Total Population,2005,30255.0
11948,Lakshadweep,Female,Total Population,2006,30439.0
11949,Lakshadweep,Female,Total Population,2007,30623.0
11950,Lakshadweep,Female,Total Population,2008,30807.0
11951,Lakshadweep,Female,Total Population,2009,30991.0
11952,Lakshadweep,Female,Total Population,2010,31175.0
11953,Lakshadweep,Female,Total Population,2012,31534.0
11954,Lakshadweep,Female,Total Population,2013,31718.0
11955,Lakshadweep,Female,Total Population,2014,31902.0
11956,Lakshadweep,Male,Below Primary,2001,3273.0
11957,Lakshadweep,Male,Below Primary,2011,2054.0
11958,Lakshadweep,Male,Below Primary,2002,3152.0
11959,Lakshadweep,Male,Below Primary,2003,3031.0
11960,Lakshadweep,Male,Below Primary,2004,2910.0
11961,Lakshadweep,Male,Below Primary,2005,2789.0
11962,Lakshadweep,Male,Below Primary,2006,2668.0
11963,Lakshadweep,Male,Below Primary,2007,2547.0
11964,Lakshadweep,Male,Below Primary,2008,2426.0
11965,Lakshadweep,Male,Below Primary,2009,2305.0
11966,Lakshadweep,Male,Below Primary,2010,2184.0
11967,Lakshadweep,Male,Below Primary,2012,1933.0
11968,Lakshadweep,Male,Below Primary,2013,1812.0
11969,Lakshadweep,Male,Below Primary,2014,1691.0
11970,Lakshadweep,Male,Graduate & Above,2001,26.0
11971,Lakshadweep,Male,Graduate & Above,2011,167.0
11972,Lakshadweep,Male,Graduate & Above,2002,41.0
11973,Lakshadweep,Male,Graduate & Above,2003,56.0
11974,Lakshadweep,Male,Graduate & Above,2004,71.0
11975,Lakshadweep,Male,Graduate & Above,2005,86.0
11976,Lakshadweep,Male,Graduate & Above,2006,101.0
11977,Lakshadweep,Male,Graduate & Above,2007,116.0
11978,Lakshadweep,Male,Graduate & Above,2008,131.0
11979,Lakshadweep,Male,Graduate & Above,2009,146.0
11980,Lakshadweep,Male,Graduate & Above,2010,161.0
11981,Lakshadweep,Male,Graduate & Above,2012,182.0
11982,Lakshadweep,Male,Graduate & Above,2013,197.0
11983,Lakshadweep,Male,Graduate & Above,2014,212.0
11984,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2001,57.0
11985,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2011,594.0
11986,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2002,111.0
11987,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2003,165.0
11988,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2004,219.0
11989,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2005,273.0
11990,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2006,327.0
11991,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2007,381.0
11992,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2008,435.0
11993,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2009,489.0
11994,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2010,543.0
11995,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2012,648.0
11996,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2013,702.0
11997,Lakshadweep,Male,Higher Secondary/Intermediate/Pre-University/Senior Secondary,2014,756.0
11998,Lakshadweep,Male,Literate Without Educational Level,2001,10.0
11999,Lakshadweep,Male,Literate Without Educational Level,2011,35.0
12000,Lakshadweep,Male,Literate Without Educational Level,2002,13.0
12001,Lakshadweep,Male,Literate Without Educational Level,2003,16.0
12002,Lakshadweep,Male,Literate Without Educational Level,2004,19.0
12003,Lakshadweep,Male,Literate Without Educational Level,2005,22.0
12004,Lakshadweep,Male,Literate Without Educational Level,2006,25.0
12005,Lakshadweep,Male,Literate Without Educational Level,2007,28.0
12006,Lakshadweep,Male,Literate Without Educational Level,2008,31.0
12007,Lakshadweep,Male,Literate Without Educational Level,2009,34.0
12008,Lakshadweep,Male,Literate Without Educational Level,2010,37.0
12009,Lakshadweep,Male,Literate Without Educational Level,2012,38.0
12010,Lakshadweep,Male,Literate Without Educational Level,2013,41.0
12011,Lakshadweep,Male,Literate Without Educational Level,2014,44.0
12012,Lakshadweep,Male,Matric/Secondary,2001,462.0
12013,Lakshadweep,Male,Matric/Secondary,2011,953.0
12014,Lakshadweep,Male,Matric/Secondary,2002,512.0
12015,Lakshadweep,Male,Matric/Secondary,2003,562.0
12016,Lakshadweep,Male,Matric/Secondary,2004,612.0
12017,Lakshadweep,Male,Matric/Secondary,2005,662.0
12018,Lakshadweep,Male,Matric/Secondary,2006,712.0
12019,Lakshadweep,Male,Matric/Secondary,2007,762.0
12020,Lakshadweep,Male,Matric/Secondary,2008,812.0
12021,Lakshadweep,Male,Matric/Secondary,2009,862.0
12022,Lakshadweep,Male,Matric/Secondary,2010,912.0
12023,Lakshadweep,Male,Matric/Secondary,2012,1003.0
12024,Lakshadweep,Male,Matric/Secondary,2013,1053.0
12025,Lakshadweep,Male,Matric/Secondary,2014,1103.0
12026,Lakshadweep,Male,Middle,2001,1325.0
12027,Lakshadweep,Male,Middle,2011,1334.0
12028,Lakshadweep,Male,Middle,2002,1326.0
12029,Lakshadweep,Male,Middle,2003,1327.0
12030,Lakshadweep,Male,Middle,2004,1328.0
12031,Lakshadweep,Male,Middle,2005,1329.0
12032,Lakshadweep,Male,Middle,2006,1330.0
12033,Lakshadweep,Male,Middle,2007,1331.0
12034,Lakshadweep,Male,Middle,2008,1332.0
12035,Lakshadweep,Male,Middle,2009,1333.0
12036,Lakshadweep,Male,Middle,2010,1334.0
12037,Lakshadweep,Male,Middle,2012,1335.0
12038,Lakshadweep,Male,Middle,2013,1336.0
12039,Lakshadweep,Male,Middle,2014,1337.0
12040,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2001,1.0
12041,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2011,2.0
12042,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2002,2.0
12043,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2003,3.0
12044,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2004,4.0
12045,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2005,5.0
12046,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2006,6.0
12047,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2007,7.0
12048,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2008,8.0
12049,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2009,9.0
12050,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2010,10.0
12051,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2012,3.0
12052,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2013,4.0
12053,Lakshadweep,Male,Non-Technical Diploma Or Certificate Not Equal To Degree,2014,5.0
12054,Lakshadweep,Male,Primary,2001,2671.0
12055,Lakshadweep,Male,Primary,2011,2033.0
12056,Lakshadweep,Male,Primary,2002,2608.0
12057,Lakshadweep,Male,Primary,2003,2545.0
12058,Lakshadweep,Male,Primary,2004,2482.0
12059,Lakshadweep,Male,Primary,2005,2419.0
12060,Lakshadweep,Male,Primary,2006,2356.0
12061,Lakshadweep,Male,Primary,2007,2293.0
12062,Lakshadweep,Male,Primary,2008,2230.0
12063,Lakshadweep,Male,Primary,2009,2167.0
12064,Lakshadweep,Male,Primary,2010,2104.0
12065,Lakshadweep,Male,Primary,2012,1970.0
12066,Lakshadweep,Male,Primary,2013,1907.0
12067,Lakshadweep,Male,Primary,2014,1844.0
12068,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2001,3.0
12069,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2011,37.0
12070,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2002,7.0
12071,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2003,11.0
12072,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2004,15.0
12073,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2005,19.0
12074,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2006,23.0
12075,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2007,27.0
12076,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2008,31.0
12077,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2009,35.0
12078,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2010,39.0
12079,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2012,41.0
12080,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2013,45.0
12081,Lakshadweep,Male,Technical Diploma Or Certificate Not Equal To Degree,2014,49.0
12082,Lakshadweep,Male,Unclassified,2001,1.0
12083,Lakshadweep,Male,Unclassified,2011,7.0
12084,Lakshadweep,Male,Unclassified,2002,2.0
12085,Lakshadweep,Male,Unclassified,2003,3.0
12086,Lakshadweep,Male,Unclassified,2004,4.0
12087,Lakshadweep,Male,Unclassified,2005,5.0
12088,Lakshadweep,Male,Unclassified,2006,6.0
12089,Lakshadweep,Male,Unclassified,2007,7.0
12090,Lakshadweep,Male,Unclassified,2008,8.0
12091,Lakshadweep,Male,Unclassified,2009,9.0
12092,Lakshadweep,Male,Unclassified,2010,10.0
12093,Lakshadweep,Male,Unclassified,2012,8.0
12094,Lakshadweep,Male,Unclassified,2013,9.0
12095,Lakshadweep,Male,Unclassified,2014,10.0
12096,Lakshadweep,Male,Illiterate,2001,1423.0
12097,Lakshadweep,Male,Illiterate,2011,1192.0
12098,Lakshadweep,Male,Illiterate,2002,1400.0
12099,Lakshadweep,Male,Illiterate,2003,1377.0
12100,Lakshadweep,Male,Illiterate,2004,1354.0
12101,Lakshadweep,Male,Illiterate,2005,1331.0
12102,Lakshadweep,Male,Illiterate,2006,1308.0
12103,Lakshadweep,Male,Illiterate,2007,1285.0
12104,Lakshadweep,Male,Illiterate,2008,1262.0
12105,Lakshadweep,Male,Illiterate,2009,1239.0
12106,Lakshadweep,Male,Illiterate,2010,1216.0
12107,Lakshadweep,Male,Illiterate,2012,1169.0
12108,Lakshadweep,Male,Illiterate,2013,1146.0
12109,Lakshadweep,Male,Illiterate,2014,1123.0
12110,Lakshadweep,Male,Literate,2001,7829.0
12111,Lakshadweep,Male,Literate,2011,7216.0
12112,Lakshadweep,Male,Literate,2002,7768.0
12113,Lakshadweep,Male,Literate,2003,7707.0
12114,Lakshadweep,Male,Literate,2004,7646.0
12115,Lakshadweep,Male,Literate,2005,7585.0
12116,Lakshadweep,Male,Literate,2006,7524.0
12117,Lakshadweep,Male,Literate,2007,7463.0
12118,Lakshadweep,Male,Literate,2008,7402.0
12119,Lakshadweep,Male,Literate,2009,7341.0
12120,Lakshadweep,Male,Literate,2010,7280.0
12121,Lakshadweep,Male,Literate,2012,7155.0
12122,Lakshadweep,Male,Literate,2013,7094.0
12123,Lakshadweep,Male,Literate,2014,7033.0
12124,Lakshadweep,Male,Population Attending Educational Institutions,2001,9252.0
12125,Lakshadweep,Male,Population Attending Educational Institutions,2011,8408.0
12126,Lakshadweep,Male,Population Attending Educational Institutions,2002,9168.0
12127,Lakshadweep,Male,Population Attending Educational Institutions,2003,9084.0
12128,Lakshadweep,Male,Population Attending Educational Institutions,2004,9000.0
12129,Lakshadweep,Male,Population Attending Educational Institutions,2005,8916.0
12130,Lakshadweep,Male,Population Attending Educational Institutions,2006,8832.0
12131,Lakshadweep,Male,Population Attending Educational Institutions,2007,8748.0
12132,Lakshadweep,Male,Population Attending Educational Institutions,2008,8664.0
12133,Lakshadweep,Male,Population Attending Educational Institutions,2009,8580.0
12134,Lakshadweep,Male,Population Attending Educational Institutions,2010,8496.0
12135,Lakshadweep,Male,Population Attending Educational Institutions,2012,8324.0
12136,Lakshadweep,Male,Population Attending Educational Institutions,2013,8240.0
12137,Lakshadweep,Male,Population Attending Educational Institutions,2014,8156.0
12138,Lakshadweep,Male,Total Population,2001,31131.0
12139,Lakshadweep,Male,Total Population,2011,33123.0
12140,Lakshadweep,Male,Total Population,2002,31331.0
12141,Lakshadweep,Male,Total Population,2003,31531.0
12142,Lakshadweep,Male,Total Population,2004,31731.0
12143,Lakshadweep,Male,Total Population,2005,31931.0
12144,Lakshadweep,Male,Total Population,2006,32131.0
12145,Lakshadweep,Male,Total Population,2007,32331.0
12146,Lakshadweep,Male,Total Population,2008,32531.0
12147,Lakshadweep,Male,Total Population,2009,32731.0
12148,Lakshadweep,Male,Total Population,2010,32931.0
